time_ms,acc,accR,gyro,gyroR,roll,pitch,yaw,pressure,dp_hpa,state,event
177009,9.02,2.00,749.81,2848.57,5.5,-84.4,-173.8,1009.37,0.170,1,0
177054,11.11,2.09,4603.35,3853.54,1.2,-87.7,-175.3,1009.32,-0.050,1,0
177100,11.64,2.62,1355.29,3853.54,-1.5,-86.8,-176.6,1009.34,0.020,1,0
177145,11.73,2.71,4132.51,3853.54,5.2,-84.7,-174.3,1009.31,-0.030,1,0
177191,11.33,2.71,496.99,4106.36,0.9,-88.8,-174.9,1009.34,0.030,0,1
177236,11.32,2.71,3001.14,4106.36,-0.4,-89.5,-176.7,1009.33,-0.010,0,0
177282,10.38,2.71,1888.52,4106.36,3.1,-86.8,-176.1,1009.31,-0.020,0,0
177328,8.41,3.32,1292.31,4106.36,6.8,-82.2,-174.3,1009.28,-0.030,0,0
177373,11.07,3.32,3450.71,4106.36,-1.8,-87.9,-176.1,1009.32,0.040,1,0
177419,11.44,3.32,509.05,4106.36,-5.9,-84.0,-176.1,1009.38,0.060,1,0
177464,10.71,3.32,3174.70,4106.36,-3.4,-85.1,-174.9,1009.29,-0.090,1,0
177510,10.75,3.32,1174.54,3635.52,-7.1,-81.9,-174.9,1009.33,0.040,1,0
177555,11.13,3.32,1650.04,3635.52,-9.3,-80.0,-176.5,1009.29,-0.040,1,0
177601,10.41,3.03,2258.23,2953.72,-5.5,-83.5,-175.4,1009.37,0.080,0,1
177646,8.40,3.04,953.01,2941.66,4.2,-83.3,-174.9,1009.23,-0.140,0,0
177691,11.24,3.04,3422.10,2941.66,-2.5,-87.3,-176.1,1009.27,0.040,0,0
177737,11.19,3.04,679.50,2941.66,-3.6,-86.3,-176.1,1009.23,-0.040,0,0
177783,10.24,3.04,2286.66,2941.66,0.7,-88.1,-174.4,1009.35,0.120,1,0
177828,11.73,3.33,2593.91,2913.05,-7.0,-83.0,-175.8,1009.40,0.050,1,0
177874,11.90,3.50,562.60,2859.50,-10.9,-79.1,-175.9,1009.33,-0.070,1,0
177920,10.56,3.50,2515.63,2859.50,-3.3,-86.6,-175.1,1009.22,-0.110,1,0
177966,9.19,3.50,676.34,2859.50,-2.6,-87.1,-175.2,1009.33,0.110,1,0
178011,10.58,3.50,1441.87,2859.50,-7.8,-82.2,-176.4,1009.41,0.080,0,1
178056,9.65,3.50,2019.02,2859.50,-2.9,-86.5,-175.1,1009.32,-0.090,0,0
178101,8.61,3.29,539.46,2882.64,-0.1,-89.3,-174.5,1009.39,0.070,0,0
178146,10.80,3.29,2814.31,2274.85,-4.8,-83.7,-175.7,1009.35,-0.040,1,0
178192,10.58,3.29,1041.80,2274.85,-4.0,-84.4,-175.9,1009.27,-0.080,1,0
178238,9.30,3.29,2460.94,2274.85,2.5,-86.9,-174.6,1009.29,0.020,1,0
178283,9.59,3.29,1323.34,2274.85,-3.4,-85.6,-175.7,1009.23,-0.060,1,0
178328,9.90,2.19,687.55,2274.85,-5.7,-83.5,-176.0,1009.25,0.020,1,0
178374,9.38,2.19,2181.22,2274.85,0.8,-87.5,-175.1,1009.20,-0.050,0,1
178419,8.74,2.19,1895.33,2274.85,1.4,-87.7,-175.3,1009.30,0.100,0,0
178464,10.95,2.35,1556.96,2274.85,-6.1,-82.6,-176.1,1009.32,0.020,0,0
178510,11.20,2.59,1835.67,2274.85,-2.9,-83.8,-175.5,1009.20,-0.120,0,0
178556,6.08,5.12,3879.41,3191.85,-13.8,-75.3,-176.0,1009.38,0.180,1,0
178601,6.15,5.12,4195.16,3507.61,-15.4,-66.2,-177.2,1009.29,-0.090,1,0
178647,6.05,5.15,4521.26,3833.71,2.7,-45.6,-177.6,1009.24,-0.050,1,0
178692,7.91,5.15,3576.30,3833.71,3.6,-20.6,-176.9,1009.32,0.080,2,0
178737,11.98,5.93,356.60,4164.66,3.4,-31.7,-176.7,1009.32,0.000,2,0
178782,12.68,6.63,517.78,4164.66,0.9,-29.6,-176.6,1009.20,-0.120,2,0
180955,11.23,6.63,314.35,4206.91,-1.6,-25.2,-176.6,1009.32,0.120,0,2
181000,6.90,6.63,681.39,4206.91,-12.2,-40.5,-170.1,1009.27,-0.050,0,0
181046,5.19,7.48,490.42,4206.91,-18.9,-66.0,-169.6,1009.30,0.030,0,0
181091,6.50,7.48,1353.17,4206.91,-19.7,-66.4,-170.5,1009.26,-0.040,0,0
181137,8.95,7.48,1202.83,4206.91,-22.2,-54.7,-170.9,1009.26,0.000,0,0
181182,9.11,7.48,886.89,4206.91,-19.9,-60.0,-171.0,1009.43,0.170,0,0
181228,9.73,7.48,684.56,3261.94,-20.3,-60.6,-170.8,1009.23,-0.200,0,0
181274,10.10,7.48,253.51,1099.66,-21.6,-57.2,-170.9,1009.31,0.080,0,0
181319,9.87,7.48,658.40,1099.66,-18.9,-55.2,-171.3,1009.34,0.030,0,0
181365,9.63,6.03,1568.01,1314.50,-15.2,-54.2,-172.0,1009.33,-0.010,0,0
181411,8.92,4.91,3299.40,3045.89,-7.5,-60.4,-174.0,1009.32,-0.010,1,0
181456,9.88,4.91,2732.44,3045.89,-8.7,-69.4,-175.9,1009.28,-0.040,1,0
181501,10.94,4.44,1122.98,3045.89,-8.2,-75.1,-175.8,1009.22,-0.060,1,0
181547,9.37,2.03,434.05,3045.89,0.2,-78.5,-175.7,1009.38,0.160,1,0
181592,10.57,2.03,2455.96,3045.89,1.7,-82.2,-176.6,1009.36,-0.020,1,0
181637,10.24,2.03,877.22,3045.89,0.7,-83.4,-176.9,1009.27,-0.090,0,1
181682,9.44,2.03,3107.20,3045.89,9.0,-77.7,-175.2,1009.34,0.070,0,0
181728,9.10,2.03,2253.85,2865.35,10.8,-76.4,-176.0,1009.25,-0.090,0,0
181773,9.68,2.03,1820.68,2865.35,3.1,-81.2,-176.7,1009.22,-0.030,0,0
181818,9.99,2.03,1109.33,2865.35,7.0,-78.9,-176.3,1009.14,-0.080,0,0
181863,9.50,1.85,1763.16,2673.15,8.5,-76.3,-174.8,1009.34,0.200,0,0
181909,11.07,1.98,2446.15,2673.15,1.4,-82.0,-176.3,1009.33,-0.010,1,0
181954,10.22,1.98,794.54,2673.15,-0.6,-82.5,-177.1,1009.22,-0.110,1,0
182000,9.67,1.98,2732.98,2312.66,3.0,-81.5,-176.2,1009.29,0.070,1,0
182045,8.97,2.10,2150.35,2312.66,4.6,-80.8,-174.6,1009.19,-0.100,1,0
182090,8.71,2.36,1954.53,2312.66,0.3,-80.9,-175.7,1009.30,0.110,1,0
182135,9.35,2.36,461.16,2271.82,-1.6,-79.6,-175.7,1009.36,0.060,0,1
182180,9.32,2.36,1926.45,2271.82,-3.6,-76.4,-175.1,1009.25,-0.110,0,0
182226,9.37,2.36,811.26,2271.82,-5.1,-76.1,-174.8,1009.29,0.040,0,0
182271,10.94,2.36,2340.90,2271.82,-6.4,-77.4,-176.3,1009.27,-0.020,1,0
182316,10.62,2.36,1506.82,2271.82,-3.5,-77.3,-175.7,1009.43,0.160,1,0
182362,9.04,2.23,2209.72,2271.82,5.8,-73.9,-174.6,1009.26,-0.170,1,0
182407,9.41,2.23,2731.96,2271.82,4.8,-76.0,-175.5,1009.39,0.130,1,0
182452,9.86,2.23,979.92,2270.80,-0.1,-77.7,-176.6,1009.29,-0.100,1,0
182498,9.43,2.23,2321.97,2270.80,2.5,-77.5,-175.2,1009.31,0.020,0,1
182543,9.18,1.91,711.50,2270.80,2.1,-76.9,-175.4,1009.26,-0.050,0,0
182588,10.82,1.91,2461.87,2020.46,-3.9,-79.4,-176.4,1009.36,0.100,0,0
182633,10.11,1.91,880.55,2020.46,-2.6,-79.4,-176.6,1009.33,-0.030,0,0
182679,8.20,2.75,1649.76,2020.46,3.7,-78.6,-175.7,1009.36,0.030,0,0
182724,8.93,2.62,2384.83,2020.46,-1.1,-84.8,-176.9,1009.34,-0.020,1,0
182769,10.63,2.62,1651.76,2020.46,1.4,-87.3,-178.0,1009.26,-0.080,1,0
182815,12.35,4.15,5479.70,4768.20,3.5,-77.4,-177.6,1009.27,0.010,1,0
182860,13.65,5.45,7682.92,6971.42,10.0,-71.6,-172.9,1009.29,0.020,1,0
182906,13.37,5.45,7245.63,6971.42,16.2,-65.6,-168.4,1009.37,0.080,1,0
182952,8.44,5.45,6473.00,6971.42,31.3,-45.0,-165.3,1009.36,-0.010,0,1
182998,3.84,9.81,2868.85,6802.38,51.7,38.3,-164.8,1009.17,-0.190,0,0
183044,7.11,9.81,460.91,7222.02,-0.2,65.7,-164.6,1009.32,0.150,0,0
183089,10.97,9.81,318.35,7364.58,-11.6,56.7,-164.6,1009.33,0.010,0,0
183135,12.72,9.81,192.01,7490.91,-15.6,48.7,-164.8,1009.15,-0.180,0,0
183180,11.02,9.81,225.28,7490.91,-10.7,40.1,-164.8,1009.29,0.140,0,0
183226,10.40,9.81,92.33,7590.60,-10.8,38.3,-165.1,1009.14,-0.150,0,0
183271,9.77,9.81,142.05,7590.60,-13.0,36.4,-165.0,1009.22,0.080,0,0
183316,9.53,9.53,60.29,7185.35,-14.3,36.2,-165.2,1009.30,0.080,0,0
183360,9.52,8.88,132.83,6412.72,-14.4,35.7,-165.2,1009.34,0.040,0,0
183406,9.45,8.88,118.72,2808.57,-13.6,34.5,-165.2,1009.33,-0.010,0,0
183451,9.62,5.61,88.23,400.62,-13.1,34.3,-165.3,1009.40,0.070,0,0
183495,9.62,3.27,50.34,268.01,-13.8,33.0,-165.2,1009.33,-0.070,0,0
183540,9.64,3.27,158.48,174.94,-14.3,32.9,-165.4,1009.24,-0.090,0,0
183585,9.58,1.56,63.82,174.94,-14.7,32.2,-165.2,1009.28,0.040,0,0
183630,9.66,0.94,134.95,108.14,-14.5,32.8,-165.2,1009.30,0.020,0,0
183675,9.55,0.32,113.39,108.14,-14.5,31.1,-165.3,1009.29,-0.010,0,0
183720,9.61,0.21,67.65,108.14,-14.6,31.3,-165.5,1009.34,0.050,0,0
183764,9.65,0.21,89.88,108.14,-14.6,31.3,-165.3,1009.30,-0.040,0,0
183809,9.62,0.21,102.90,108.14,-14.8,30.6,-165.3,1009.37,0.070,0,0
183854,9.71,0.16,187.83,137.49,-14.9,31.4,-165.4,1009.32,-0.050,0,0
183899,9.62,0.16,217.60,167.26,-14.9,29.5,-165.4,1009.41,0.090,0,0
183943,9.67,0.16,100.21,153.78,-14.7,29.6,-165.4,1009.32,-0.090,0,0
183988,9.70,0.16,286.01,222.20,-14.9,29.5,-165.3,1009.34,0.020,0,0
184033,9.69,0.16,152.14,218.36,-15.1,28.0,-165.4,1009.33,-0.010,0,0
184078,9.82,0.26,231.88,218.36,-15.3,28.8,-165.3,1009.20,-0.130,0,0
184124,9.71,0.21,337.27,269.62,-15.6,26.7,-165.5,1009.14,-0.060,0,0
184168,9.73,0.20,340.39,250.52,-15.5,25.9,-165.5,1009.23,0.090,0,0
184213,9.79,0.20,867.57,767.35,-14.9,26.5,-165.7,1009.26,0.030,0,0
184258,9.77,0.19,1280.36,1180.15,-14.3,24.6,-165.9,1009.25,-0.010,0,0
184303,9.68,0.19,2144.32,2044.11,-13.8,23.8,-166.4,1009.26,0.010,0,0
184348,9.46,0.36,1882.67,2044.11,-13.8,16.4,-167.1,1009.27,0.010,0,0
184393,9.43,0.38,2030.63,1992.18,-13.5,8.9,-167.3,1009.30,0.030,0,0
184438,9.25,0.57,2922.28,2770.14,-12.9,2.1,-168.5,1009.37,0.070,0,0
184483,8.97,0.85,2892.43,2690.40,-12.9,-9.4,-170.0,1009.25,-0.120,0,0
184528,8.11,1.68,3469.07,3131.80,-13.1,-14.3,-171.8,1009.39,0.140,0,0
184573,7.33,2.45,3671.69,3331.30,-14.3,-39.6,-173.0,1009.29,-0.100,0,0
184619,7.73,2.45,2517.64,2804.12,-12.2,-62.1,-174.7,1009.37,0.080,0,0
184665,9.01,2.44,1375.37,2391.33,-6.3,-79.7,-175.7,1009.38,0.010,1,0
184710,11.28,3.94,404.15,3267.54,-2.6,-87.0,-175.9,1009.40,0.020,1,0
184756,10.22,3.94,980.58,3267.54,2.8,-87.0,-176.2,1009.23,-0.170,1,0
184802,11.37,4.03,638.13,3267.54,-1.2,-86.7,-176.6,1009.26,0.030,1,0
184847,11.11,4.03,2095.91,3267.54,-3.6,-85.3,-175.7,1009.09,-0.170,1,0
184893,9.32,4.03,630.42,3267.54,3.0,-86.9,-175.6,1009.35,0.260,0,1
184938,11.15,4.03,1981.26,3267.54,-3.1,-85.8,-176.6,1009.38,0.030,0,0
184984,11.23,4.03,1976.92,3267.54,-5.2,-83.7,-176.4,1009.27,-0.110,0,0
185029,9.26,3.64,1780.90,2113.49,4.8,-84.7,-174.9,1009.34,0.070,0,0
185075,10.12,2.35,2934.02,2529.87,1.6,-88.4,-176.4,1009.25,-0.090,1,0
185120,10.49,2.11,354.45,2579.57,-3.5,-86.3,-176.8,1009.27,0.020,1,0
185166,9.44,2.11,2721.89,2579.57,5.9,-84.1,-175.2,1009.31,0.040,1,0
185211,8.75,2.62,1946.12,2579.57,3.9,-85.3,-175.4,1009.30,-0.010,1,0
185256,11.22,2.48,2654.73,2579.57,-7.6,-79.1,-177.0,1009.28,-0.020,1,0
185302,11.00,2.48,3278.10,2923.65,-5.5,-79.8,-175.9,1009.24,-0.040,0,1
185347,8.09,3.14,1111.71,2923.65,5.3,-84.6,-175.4,1009.31,0.070,0,0
185393,11.14,3.14,2922.44,2923.65,-2.4,-84.8,-177.1,1009.33,0.020,0,0
185438,10.49,3.13,1493.46,2923.65,-2.6,-85.3,-176.8,1009.15,-0.180,0,0
185484,8.28,3.13,3167.23,2923.65,15.2,-74.4,-175.0,1009.32,0.170,1,0
185530,9.08,3.13,3772.44,3417.99,1.5,-81.5,-176.8,1009.26,-0.060,1,0
185575,10.92,3.13,1010.63,2761.81,-9.0,-75.7,-177.1,1009.24,-0.020,1,0
185620,9.86,3.13,3919.31,2908.68,-2.8,-77.6,-175.8,1009.22,-0.020,1,0
185666,9.13,3.13,2153.62,2908.68,-2.6,-77.9,-175.5,1009.21,-0.010,1,0
185711,12.83,4.74,2563.05,2908.68,-5.7,-77.8,-177.8,1009.39,0.180,0,1
185757,11.38,4.74,2563.08,2908.68,-0.9,-80.5,-176.4,1009.27,-0.120,0,0
185802,13.10,4.81,3477.40,2908.68,3.7,-80.2,-174.5,1009.39,0.120,0,0
185848,18.31,10.02,9506.52,8495.88,0.2,-71.0,-172.6,1009.47,0.080,1,0
185894,12.17,10.02,9636.45,8625.82,17.3,-55.3,-167.4,1009.30,-0.170,1,0
185940,5.51,12.80,3527.95,8625.82,32.3,-19.4,-166.2,1009.24,-0.060,2,0
185986,4.36,13.94,315.99,9320.46,2.3,72.2,-166.0,1009.22,-0.020,0,1
186031,11.63,13.94,424.61,9320.46,-10.5,64.8,-165.8,1009.41,0.190,0,0
186077,12.79,13.94,328.68,9320.46,-26.0,42.2,-166.0,1009.38,-0.030,0,0
186123,11.04,13.94,155.94,9480.51,-25.6,26.4,-166.0,1009.35,-0.030,0,0
186168,10.49,13.94,219.79,9480.51,-21.4,26.1,-166.1,1009.32,-0.030,0,0
186214,9.52,13.94,207.63,9480.51,-18.8,25.9,-166.0,1009.30,-0.020,0,0
186260,9.47,13.94,117.68,9518.77,-19.5,26.7,-166.1,1009.19,-0.110,0,0
186305,9.79,8.42,317.59,9518.77,-17.8,29.3,-166.2,1009.26,0.070,0,0
186351,9.54,8.42,735.35,3410.27,-17.6,26.7,-166.3,1009.26,0.000,0,0
186395,10.35,8.42,774.81,657.13,-17.1,29.8,-166.4,1009.32,0.060,0,0
186440,10.48,3.32,2315.16,2197.48,-15.4,31.2,-167.1,1009.30,-0.020,0,0
186486,9.40,3.39,2996.15,2878.47,-17.3,23.1,-167.5,1009.28,-0.020,0,0
186531,9.16,1.88,1996.20,2878.47,-17.6,16.5,-168.3,1009.33,0.050,0,0
186577,8.13,2.35,2123.42,2878.47,-18.7,-6.6,-169.3,1009.32,-0.010,0,0
186622,8.32,2.35,2054.37,2878.47,-16.7,-19.5,-170.0,1009.21,-0.110,0,0
186667,8.51,2.35,2731.47,2878.47,-16.7,-30.2,-171.3,1009.25,0.040,0,0
186712,7.95,2.54,3373.72,3056.13,-14.6,-40.0,-172.4,1009.25,0.000,0,0
186758,6.93,3.56,3620.31,2884.97,-4.1,-53.1,-174.7,1009.29,0.040,0,0
186803,8.64,3.56,2566.33,2845.51,-2.1,-80.0,-176.8,1009.35,0.060,0,0
186848,11.15,4.22,1411.76,2208.56,-3.7,-84.8,-176.4,1009.31,-0.040,0,0
186893,10.93,4.22,2140.23,2208.56,9.4,-77.9,-175.8,1009.26,-0.050,1,0
186939,10.98,4.22,3505.78,2208.56,11.1,-72.1,-177.0,1009.22,-0.040,1,0
186984,11.55,4.62,599.50,3020.81,-0.1,-74.9,-177.0,1009.30,0.080,1,0
187030,9.38,4.62,2977.06,3020.81,8.7,-72.0,-175.6,1009.30,0.000,1,0
187075,9.99,4.62,2256.57,3020.81,5.0,-72.2,-176.8,1009.24,-0.060,1,0
187120,12.57,5.64,2618.16,3020.81,-6.5,-75.0,-177.5,1009.31,0.070,0,1
187165,12.14,5.64,3554.19,3020.81,1.9,-77.1,-176.2,1009.30,-0.010,0,0
187211,9.74,3.93,1882.26,2954.69,17.3,-71.4,-175.4,1009.42,0.120,0,0
187257,10.98,3.19,3224.45,2954.69,10.0,-77.0,-177.5,1009.30,-0.120,1,0
187303,10.43,3.19,833.96,2954.69,6.3,-80.3,-177.3,1009.23,-0.070,1,0
187348,8.86,3.71,2817.08,2954.69,16.3,-72.9,-175.3,1009.35,0.120,1,0
187393,11.30,3.71,2939.06,2954.69,2.8,-79.9,-176.2,1009.24,-0.110,1,0
187439,12.99,4.13,2113.27,2720.23,-7.3,-77.5,-177.3,1009.39,0.150,1,0
187485,12.37,4.13,3298.33,2720.23,3.3,-80.9,-175.5,1009.24,-0.150,0,1
187530,9.97,4.13,784.72,2769.47,15.4,-74.0,-175.4,1009.25,0.010,0,0
187576,11.42,4.13,2715.69,2769.47,8.1,-78.5,-177.8,1009.28,0.030,0,0
187622,10.83,4.13,2440.12,2513.61,7.4,-78.2,-176.6,1009.32,0.040,1,0
187667,8.19,4.80,2392.20,2513.61,26.7,-62.5,-175.1,1009.26,-0.060,1,0
187713,11.50,4.80,3898.78,3114.06,6.1,-76.2,-177.4,1009.32,0.060,1,0
187758,12.54,4.80,949.33,3114.06,-4.8,-77.7,-177.4,1009.36,0.040,1,0
187804,11.39,4.80,3760.43,3114.06,0.5,-83.3,-175.4,1009.27,-0.090,1,0
187849,11.25,4.80,1558.96,3114.06,-0.4,-83.0,-176.1,1009.31,0.040,0,1
187895,12.32,4.35,2023.26,3114.06,-5.6,-80.6,-177.7,1009.31,0.000,0,0
187940,11.06,4.35,2590.06,3114.06,-0.5,-81.8,-177.0,1009.44,0.130,0,0
187985,12.21,4.35,3732.89,2949.45,7.2,-77.0,-174.9,1009.19,-0.250,0,0
188031,15.92,7.73,9661.25,8711.92,-4.9,-70.6,-171.3,1009.26,0.070,1,0
188077,10.78,7.73,10074.62,9125.29,21.2,-46.3,-166.4,1009.20,-0.060,1,0
188123,8.67,7.25,5556.40,9125.29,45.0,-20.4,-165.3,1009.33,0.130,2,0
188168,6.41,9.50,3451.39,9125.29,15.2,53.6,-164.9,1009.30,-0.030,2,0
188214,11.74,9.50,277.00,9797.62,-2.6,83.5,-164.8,1009.24,-0.060,0,1
188260,12.78,9.50,446.99,9797.62,-25.8,52.1,-164.9,1009.23,-0.010,0,0
188305,14.83,9.50,253.45,9821.17,-29.7,45.9,-165.0,1009.26,0.030,0,0
188351,11.65,9.50,518.77,9821.17,-25.0,37.8,-165.1,1009.26,0.000,0,0
188395,9.57,9.50,167.60,9907.02,-19.8,35.0,-165.1,1009.22,-0.040,0,0
188441,9.44,9.50,343.24,9907.02,-20.7,36.9,-165.1,1009.19,-0.030,0,0
188486,8.97,8.41,284.88,9907.02,-21.3,32.6,-165.4,1009.35,0.160,0,0
188531,9.41,8.41,192.48,5388.79,-19.3,36.3,-165.4,1009.18,-0.170,0,0
188576,9.45,8.41,140.16,3311.22,-17.4,34.5,-165.4,1009.23,0.050,0,0
188621,9.53,5.86,103.02,415.75,-18.0,32.9,-165.3,1009.32,0.090,0,0
188666,9.72,5.86,94.09,424.67,-17.8,35.0,-165.4,1009.31,-0.010,0,0
188711,9.67,5.86,88.75,430.01,-17.3,34.7,-165.4,1009.30,-0.010,0,0
188756,9.56,2.68,80.76,438.01,-18.0,33.8,-165.5,1009.18,-0.120,0,0
188801,9.58,0.75,44.85,298.39,-18.1,33.7,-165.4,1009.29,0.110,0,0
188845,9.55,0.75,24.94,318.30,-17.8,33.1,-165.3,1009.20,-0.090,0,0
188890,9.56,0.75,51.19,259.93,-18.0,32.9,-165.4,1009.22,0.020,0,0
188935,9.63,0.32,47.07,167.54,-18.6,33.2,-165.5,1009.27,0.050,0,0
188980,9.67,0.27,100.27,115.22,-18.6,33.7,-165.3,1009.39,0.120,0,0
189025,9.65,0.20,38.20,78.08,-18.2,33.3,-165.4,1009.31,-0.080,0,0
189069,9.57,0.17,32.45,75.33,-18.0,33.3,-165.5,1009.20,-0.110,0,0
189114,9.56,0.11,6.17,94.09,-17.7,33.1,-165.5,1009.30,0.100,0,0
189158,9.54,0.13,30.57,94.09,-17.6,32.4,-165.4,1009.27,-0.030,0,0
189203,9.70,0.16,35.48,94.09,-18.1,33.5,-165.4,1009.26,-0.010,0,0
189248,9.71,0.17,89.52,94.09,-18.0,33.5,-165.3,1009.27,0.010,0,0
189292,9.70,0.17,34.07,94.09,-17.8,32.9,-165.3,1009.22,-0.050,0,0
189337,9.67,0.17,47.95,94.09,-17.9,32.5,-165.2,1009.41,0.190,0,0
189381,9.67,0.17,34.78,94.09,-17.6,32.9,-165.5,1009.25,-0.160,0,0
189426,9.60,0.17,77.91,83.35,-17.6,31.7,-165.5,1009.37,0.120,0,0
189471,9.68,0.17,26.72,83.35,-17.6,33.1,-165.4,1009.26,-0.110,0,0
189515,9.70,0.17,122.12,115.95,-17.6,33.1,-165.3,1009.29,0.030,0,0
189560,9.61,0.17,48.82,95.40,-17.0,32.4,-165.3,1009.28,-0.010,0,0
189605,9.66,0.12,33.93,95.40,-17.0,32.8,-165.3,1009.28,0.000,0,0
189649,9.65,0.12,15.81,106.31,-17.0,32.4,-165.3,1009.37,0.090,0,0
189693,9.57,0.13,51.66,106.31,-16.8,31.8,-165.3,1009.20,-0.170,0,0
189738,9.68,0.13,67.73,106.31,-17.4,32.7,-165.4,1009.29,0.090,0,0
189783,9.70,0.13,87.41,106.31,-17.2,32.5,-165.5,1009.21,-0.080,0,0
189828,9.65,0.13,59.32,106.31,-17.1,31.6,-165.4,1009.20,-0.010,0,0
189872,9.71,0.14,91.54,106.31,-17.9,31.9,-165.5,1009.32,0.120,0,0
189917,9.65,0.14,98.19,106.31,-17.6,30.9,-165.4,1009.29,-0.030,0,0
189962,9.71,0.14,160.69,144.88,-17.9,31.6,-165.5,1009.27,-0.020,0,0
190007,9.77,0.20,182.45,166.64,-18.0,31.0,-165.5,1009.24,-0.030,0,0
190052,9.98,0.42,229.20,213.39,-17.2,31.9,-165.6,1009.30,0.060,0,0
190097,10.06,0.49,633.95,582.30,-17.5,30.1,-165.7,1009.30,0.000,0,0
190142,10.31,0.66,639.18,579.86,-14.9,31.7,-166.0,1009.27,-0.030,0,0
190187,10.31,0.66,2021.57,1962.25,-14.0,32.6,-166.6,1009.31,0.040,0,0
190232,9.69,0.66,2358.69,2299.36,-15.7,25.1,-167.2,1009.34,0.030,0,0
190278,9.39,0.92,2300.01,2267.15,-16.5,19.6,-168.0,1009.22,-0.120,0,0
190323,8.79,1.52,2722.70,2624.51,-19.5,7.2,-168.6,1009.16,-0.060,0,0
190368,8.67,1.64,2641.72,2562.01,-21.4,-4.5,-169.4,1009.31,0.150,0,0
190412,8.38,1.93,2978.45,2796.00,-22.0,-13.5,-170.1,1009.21,-0.100,0,0
190458,7.75,2.56,2793.43,2749.25,-19.8,-29.3,-171.4,1009.24,0.030,0,0
190503,7.95,2.56,2309.23,2344.49,-17.4,-44.6,-172.5,1009.31,0.070,0,0
190549,8.70,2.56,1447.28,2339.27,-13.2,-62.1,-173.6,1009.27,-0.040,0,0
190595,9.27,2.56,1131.38,1847.07,-9.5,-72.4,-174.3,1009.18,-0.090,0,0
190640,9.68,1.94,1427.31,1847.07,-9.1,-77.0,-174.8,1009.31,0.130,0,0
190685,10.15,2.40,935.31,2043.14,-7.7,-81.5,-175.7,1009.32,0.010,0,0
190731,10.09,2.40,377.86,2600.58,-4.5,-84.9,-176.1,1009.18,-0.140,0,0
190776,10.15,2.41,390.39,2600.58,-0.4,-89.6,-176.3,1009.26,0.080,0,0
190822,10.81,3.07,86.56,2891.88,-3.0,-86.4,-176.0,1009.37,0.110,0,0
190867,10.72,3.07,1496.84,2706.87,-3.9,-85.9,-175.4,1009.22,-0.150,0,0
190913,10.03,2.86,814.13,2222.67,-0.4,-89.5,-175.8,1009.34,0.120,0,0
190958,10.79,2.11,408.08,1410.28,-4.0,-85.8,-176.3,1009.26,-0.080,0,0
191003,10.39,1.54,1686.17,1599.60,-0.1,-88.9,-175.4,1009.29,0.030,0,0
191049,8.50,2.31,697.22,1599.60,10.8,-79.0,-175.2,1009.34,0.050,0,0
191094,9.32,2.31,1566.69,1599.60,-0.4,-88.0,-176.4,1009.23,-0.110,0,0
191140,9.54,2.31,1224.15,1599.60,-3.8,-85.3,-175.9,1009.32,0.090,0,0
191185,8.41,2.40,1056.58,1599.60,3.5,-86.5,-174.9,1009.35,0.030,0,0
191230,10.75,2.40,2234.19,2147.62,-4.3,-83.7,-176.2,1009.29,-0.060,1,0
191276,11.70,3.29,748.69,1826.11,-6.9,-82.1,-176.1,1009.26,-0.030,1,0
191321,9.88,3.29,2266.72,1858.65,2.8,-87.1,-174.9,1009.31,0.050,1,0
191366,9.43,3.29,1177.63,1858.65,2.1,-87.8,-175.4,1009.32,0.010,1,0
191412,10.10,3.29,913.84,1569.50,-1.2,-88.8,-176.3,1009.29,-0.030,1,0
191457,9.09,3.29,1165.86,1569.50,5.2,-84.6,-175.9,1009.30,0.010,0,1
191502,8.36,3.34,883.45,1518.03,6.5,-82.9,-175.5,1009.25,-0.050,0,0
191547,10.63,3.34,1778.55,1518.03,-2.8,-86.6,-176.6,1009.21,-0.040,0,0
191593,10.67,3.34,444.79,1821.93,-4.6,-84.9,-176.2,1009.37,0.160,0,0
191639,10.25,3.34,1655.03,1821.93,-0.1,-89.7,-175.2,1009.21,-0.160,0,0
191684,11.38,3.34,1202.76,1821.93,-3.2,-86.6,-175.6,1009.27,0.060,0,0
191730,11.39,3.02,223.35,2043.38,-6.2,-83.7,-176.1,1009.25,-0.020,0,0
191776,10.16,3.02,1925.33,1701.99,-1.2,-88.2,-174.9,1009.27,0.020,0,0
191821,8.89,3.02,656.71,1701.99,1.6,-86.3,-175.1,1009.33,0.060,0,0
191866,10.33,3.02,1004.52,1701.99,-6.3,-83.6,-175.5,1009.21,-0.120,0,0
191912,10.07,3.02,1069.99,1701.99,-5.8,-83.9,-175.2,1009.35,0.140,0,0
191957,9.35,2.50,729.04,1701.99,-2.6,-85.0,-174.1,1009.33,-0.020,0,0
192003,10.72,2.50,1560.44,1701.99,-8.4,-81.6,-175.2,1009.33,0.000,0,0
192048,11.05,2.50,856.19,1701.99,-11.4,-78.6,-175.0,1009.21,-0.120,0,0
192094,9.37,2.50,1355.76,1701.99,-1.7,-84.9,-174.3,1009.24,0.030,0,0
192139,9.52,2.50,1209.55,1701.99,-2.0,-85.3,-175.0,1009.32,0.080,0,0
192184,10.82,2.16,184.04,1741.29,-8.0,-81.6,-175.3,1009.32,0.000,0,0
